timestamp,x,y,z
0,-0.41,-8.02,2.04
10,-0.41,-8.2,2.39
20,-0.62,-8.15,2.42
30,-0.8,-8.07,2.32
40,-0.74,-8.14,2.37
50,-0.4,-8.39,2.6
60,-0.16,-8.99,2.54
70,-0.18,-9.01,2.37
80,-0.46,-8.92,2.3
90,-0.86,-8.71,2.21
100,-1.14,-8.49,1.96
110,-1.1,-8.34,1.85
120,-0.67,-8.55,2.03
130,-0.16,-8.88,2.21
140,0.09,-9.0,2.33
150,0.12,-8.95,2.39
160,-0.11,-8.75,2.5
170,-0.36,-8.47,2.5
180,-0.46,-8.25,2.54
190,-0.25,-8.23,2.69
200,0.21,-8.6,3.23
210,0.81,-8.98,4.05
220,1.24,-9.09,4.95
230,1.32,-9.09,5.32
240,1.04,-8.92,5.15
250,0.7,-8.63,4.67
260,0.38,-8.43,4.06
270,0.0,-8.35,3.4
280,-0.58,-8.4,2.58
290,-1.27,-8.15,1.46
300,-1.86,-7.96,0.2
310,-2.13,-7.62,-0.93
320,-2.1,-7.06,-1.56
330,-2.02,-6.2,-1.66
340,-2.06,-4.91,-1.66
350,-2.57,-3.28,-2.49
360,-3.17,-1.29,-4.16
370,-3.38,0.61,-6.01
380,-3.54,2.01,-7.42
390,-3.73,3.48,-8.39
400,-3.46,5.46,-8.41
410,-2.52,6.92,-7.68
420,-0.7,7.88,-6.89
430,1.19,8.49,-6.31
440,2.34,8.72,-6.36
450,2.26,9.07,-5.46
460,0.58,9.94,-3.02
470,-1.28,11.05,-0.02
480,-2.27,11.14,3.55
490,-2.83,10.95,7.52
500,-1.08,10.28,11.94
510,1.11,8.38,14.74
520,3.07,5.99,14.54
530,2.73,4.54,13.63
540,1.69,5.84,11.8
550,0.19,4.02,13.24
560,-0.47,2.74,16.01
570,-0.87,3.87,21.04
580,-0.8,4.21,30.66
590,5.14,2.14,38.36
600,9.96,-2.04,43.83
610,13.42,-6.46,44.95
620,15.61,-8.57,43.42
630,15.04,-10.22,39.46
640,14.55,-11.06,36.6
650,13.91,-11.42,33.0
660,12.93,-11.53,28.79
670,12.42,-11.53,25.48
680,11.69,-11.26,22.78
690,9.7,-10.72,19.92
700,6.82,-9.73,17.72
710,4.36,-8.35,16.07
720,2.4,-7.35,14.48
730,0.72,-6.69,12.6
740,-0.09,-6.57,11.6
750,0.21,-6.66,12.6
760,0.9,-6.86,15.49
770,1.51,-6.88,18.45
780,2.27,-6.14,21.78
790,3.82,-5.11,25.08
800,5.77,-4.24,27.34
810,7.44,-3.12,27.66
820,9.05,-1.63,27.08
830,9.96,-0.2,25.87
840,9.62,0.88,24.18
850,8.79,2.07,22.48
860,7.47,2.88,19.9
870,6.15,3.52,17.85
880,5.15,4.43,15.93
890,4.52,5.12,13.07
900,4.26,5.22,9.55
910,4.19,4.92,6.51
920,4.38,4.47,4.44
930,4.41,3.76,3.24
940,3.29,3.46,2.02
950,2.02,3.85,0.13
960,1.5,3.48,-1.8
970,1.65,2.48,-3.03
980,2.15,1.94,-4.28
990,2.66,1.04,-5.63
1000,2.9,0.26,-6.67
