timestamp,x,y,z
0,-1.68,-4.28,-3.92
10,-2.07,-4.27,-4.59
20,-2.29,-4.03,-4.76
30,-2.22,-3.68,-4.55
40,-1.89,-3.54,-4.31
50,-1.55,-3.65,-4.24
60,-1.18,-3.61,-4.25
70,-0.9,-3.65,-4.27
80,-0.73,-3.54,-4.23
90,-0.72,-3.34,-4.29
100,-0.85,-3.0,-4.46
110,-1.09,-2.57,-4.71
120,-1.41,-1.91,-4.8
130,-1.81,-1.15,-4.79
140,-2.26,-0.44,-4.77
150,-2.79,0.3,-4.74
160,-3.42,1.09,-4.59
170,-4.14,2.03,-4.24
180,-4.82,2.91,-3.81
190,-5.47,3.82,-3.3
200,-6.11,4.52,-2.95
210,-6.74,5.03,-2.55
220,-7.07,5.61,-1.59
230,-6.94,5.98,0.13
240,-6.26,6.0,2.38
250,-5.28,6.2,4.05
260,-4.76,5.96,3.6
270,-5.16,5.77,1.44
280,-5.99,6.4,-0.14
290,-6.68,7.32,0.77
300,-6.17,8.32,5.04
310,-4.59,9.07,11.88
320,-3.02,8.78,18.9
330,-2.94,6.75,24.38
340,-2.49,3.9,26.25
350,-1.54,2.45,27.02
360,0.62,1.17,27.23
370,4.25,-1.52,27.23
380,7.93,-5.12,28.21
390,12.55,-9.18,34.47
400,13.02,-10.93,38.6
410,9.15,-9.47,38.73
420,3.19,-6.14,36.76
430,0.3,-5.08,34.32
440,3.44,-6.68,31.38
450,10.3,-10.33,28.58
460,17.31,-12.55,25.52
470,21.86,-14.03,21.58
480,24.08,-15.2,16.04
490,24.4,-15.09,12.13
500,22.7,-14.33,12.09
510,20.94,-13.05,13.87
520,18.28,-11.62,14.51
530,15.14,-9.31,13.59
540,12.54,-7.32,12.82
550,10.17,-6.49,12.82
560,8.5,-5.78,14.33
570,7.37,-5.28,16.89
580,6.56,-5.32,19.91
590,6.0,-5.25,22.76
600,5.23,-5.95,25.68
610,3.78,-6.37,28.85
620,2.06,-6.5,28.85
630,-1.57,-5.35,26.59
640,-4.22,-3.39,24.21
650,-6.27,-1.32,20.67
660,-7.71,0.38,15.73
670,-7.23,0.9,11.42
680,-4.5,-0.47,10.34
690,-0.51,-2.66,12.33
700,3.28,-4.38,14.76
710,5.86,-5.42,15.72
720,7.03,-5.32,15.22
730,6.6,-3.97,13.07
740,5.41,-2.51,10.74
750,3.93,-1.32,8.84
760,2.5,-0.21,7.86
770,1.38,0.67,7.91
780,0.71,1.36,8.4
790,0.39,2.1,8.17
800,0.43,2.73,6.5
810,0.58,3.03,3.63
820,1.02,2.97,0.32
830,1.47,2.69,-2.58
840,1.99,2.17,-4.81
850,2.17,1.67,-5.97
860,1.89,1.49,-6.0
870,1.25,1.65,-5.19
880,0.37,1.6,-4.25
890,-0.59,1.34,-3.7
900,-1.46,0.95,-3.55
910,-2.11,0.55,-3.67
920,-2.45,0.11,-3.58
930,-2.21,-0.03,-3.15
940,-1.56,-0.42,-3.13
950,-0.57,-1.54,-3.82
960,0.65,-2.86,-4.65
970,1.92,-4.62,-5.08
980,3.22,-5.91,-4.57
990,4.26,-7.24,-3.6
1000,4.84,-8.15,-2.29
