timestamp,x,y,z
0,-1.99,-7.05,-2.78
10,-1.9,-6.81,-2.62
20,-1.71,-6.56,-2.48
30,-1.31,-6.04,-2.25
40,-0.86,-5.5,-1.89
50,-0.65,-4.93,-1.62
60,-0.81,-3.98,-1.54
70,-1.15,-2.63,-1.59
80,-1.51,-1.34,-1.6
90,-1.81,-0.17,-1.77
100,-1.99,0.49,-1.84
110,-2.38,0.91,-2.18
120,-3.09,1.25,-2.9
130,-3.68,2.01,-3.25
140,-4.11,3.04,-3.18
150,-4.46,3.82,-2.95
160,-4.99,4.54,-2.93
170,-5.72,5.28,-3.23
180,-6.41,6.13,-3.21
190,-6.82,7.19,-2.66
200,-6.11,7.91,-1.08
210,-4.79,7.88,0.39
220,-3.94,7.31,1.55
230,-3.23,7.5,2.66
240,-2.62,8.28,4.47
250,-1.71,9.23,7.0
260,-0.98,9.16,9.22
270,-0.91,9.08,10.71
280,-1.38,9.29,15.35
290,-0.32,7.06,23.65
300,3.96,7.15,32.88
310,3.53,4.58,35.83
320,2.84,-2.9,34.93
330,4.62,3.56,34.74
340,5.6,6.48,34.61
350,5.61,-2.32,35.91
360,9.19,-8.78,41.91
370,11.55,-11.4,42.62
380,13.5,-10.78,45.95
390,13.5,-5.57,45.09
400,11.86,-2.79,42.17
410,11.35,-5.46,38.05
420,13.91,-7.86,33.83
430,16.35,-9.92,29.32
440,17.4,-12.61,24.49
450,17.93,-14.99,21.86
460,18.83,-14.77,19.92
470,19.69,-15.93,21.39
480,19.73,-16.5,22.83
490,17.7,-13.93,21.96
500,14.7,-5.19,23.01
510,10.53,1.03,24.0
520,6.86,-0.83,26.31
530,4.27,-0.39,26.2
540,2.16,1.36,26.04
550,-0.33,2.56,25.41
560,-3.68,4.28,24.13
570,-7.54,6.16,22.74
580,-11.21,8.9,20.21
590,-13.17,11.51,17.61
600,-12.8,12.04,15.4
610,-10.87,10.03,13.37
620,-8.23,7.68,11.19
630,-5.92,6.03,9.27
640,-4.77,5.06,6.19
650,-5.02,5.2,1.77
660,-5.61,5.98,-2.96
670,-5.8,5.76,-6.28
680,-5.38,4.78,-8.14
690,-4.61,4.08,-8.84
700,-3.53,3.33,-9.08
710,-2.57,1.96,-8.64
720,-1.58,0.82,-7.9
730,-0.41,0.55,-7.21
740,0.56,0.98,-6.69
750,1.21,1.42,-6.45
760,2.05,1.21,-6.17
770,2.94,-0.35,-5.04
780,3.19,-1.67,-4.3
790,3.08,-2.47,-3.58
800,2.58,-2.2,-3.21
810,1.98,-1.81,-2.91
820,1.95,-2.09,-2.05
830,2.53,-3.35,-0.64
840,3.39,-4.59,0.34
850,4.07,-5.89,1.24
860,4.21,-6.97,1.7
870,3.75,-7.56,1.33
880,3.13,-7.64,0.25
890,2.56,-7.5,-1.16
900,1.99,-8.17,-1.21
910,1.87,-9.05,-1.22
920,2.29,-9.55,-0.8
930,3.21,-9.48,0.94
940,4.05,-9.38,1.87
950,4.59,-9.7,3.49
960,4.98,-9.59,4.29
970,4.91,-9.61,4.55
980,4.3,-10.04,4.4
990,3.46,-10.68,4.29
1000,2.77,-10.81,4.24
