timestamp,x,y,z
0,-3.25,0.5,-0.18
10,-3.42,0.99,-0.52
20,-3.6,1.67,-0.91
30,-3.62,2.32,-1.16
40,-3.59,2.66,-1.23
50,-3.45,3.17,-0.99
60,-3.13,3.62,-0.55
70,-2.91,3.57,-0.11
80,-2.67,3.63,0.12
90,-2.42,3.61,0.1
100,-2.0,3.72,0.04
110,-1.7,3.73,-0.11
120,-1.32,3.72,-0.03
130,-0.98,3.98,0.12
140,-0.75,3.23,-0.17
150,-0.55,2.6,-0.73
160,-0.58,2.53,-0.84
170,-1.19,3.37,0.42
180,-1.57,5.82,3.18
190,-2.79,8.78,6.21
200,-2.46,10.0,11.03
210,0.11,11.57,16.78
220,3.84,11.56,23.19
230,8.33,10.59,29.0
240,11.61,6.85,31.56
250,12.84,4.82,29.97
260,12.49,5.63,27.35
270,12.69,7.23,27.1
280,14.48,7.03,29.83
290,17.55,4.52,34.68
300,19.42,0.32,38.91
310,18.29,-2.69,39.39
320,14.49,-2.94,34.82
330,11.22,-1.77,30.19
340,9.0,-1.26,28.16
350,8.59,0.25,27.7
360,10.15,1.04,28.15
370,13.21,1.1,29.91
380,16.15,0.62,31.71
390,17.39,0.54,32.12
400,16.62,1.78,31.33
410,14.44,4.13,30.22
420,12.44,6.9,29.02
430,12.06,9.91,29.19
440,13.1,11.93,30.12
450,14.67,12.28,30.08
460,15.59,12.37,28.94
470,15.49,12.66,26.86
480,14.25,13.78,24.06
490,12.4,15.19,21.17
500,10.24,15.89,18.57
510,7.9,15.86,16.16
520,5.81,15.81,13.94
530,4.19,14.99,11.44
540,3.14,13.89,9.31
550,2.35,12.76,8.05
560,1.93,12.0,7.44
570,1.86,11.83,6.57
580,1.99,11.5,5.41
590,2.35,10.58,3.86
600,2.83,9.03,2.13
610,3.13,7.72,0.49
620,3.03,6.44,-1.32
630,2.62,5.39,-3.26
640,2.07,4.88,-4.82
650,1.56,5.0,-5.75
660,1.31,4.95,-6.49
670,1.2,4.29,-7.34
680,1.35,3.44,-7.9
690,1.43,2.95,-7.74
700,1.52,2.94,-6.94
710,1.67,2.77,-5.92
720,1.86,2.09,-4.88
730,1.89,1.38,-3.94
740,1.86,1.18,-3.1
750,1.86,0.68,-2.51
760,1.61,0.32,-2.02
770,1.82,-0.33,-2.16
780,1.91,-1.9,-2.67
790,1.82,-2.74,-2.94
800,1.66,-2.64,-3.15
810,1.43,-2.8,-3.61
820,1.11,-3.31,-4.29
830,0.79,-3.71,-4.9
840,0.53,-4.31,-5.2
850,0.37,-4.72,-5.0
860,0.35,-4.93,-4.58
870,0.47,-5.24,-4.09
880,0.68,-5.76,-3.47
890,0.98,-6.33,-2.82
900,1.44,-6.85,-1.98
910,2.02,-7.24,-0.86
920,2.66,-7.52,0.5
930,3.21,-8.0,1.66
940,3.68,-8.15,2.41
950,3.81,-8.46,2.43
960,3.9,-8.45,2.22
970,4.17,-8.74,2.17
980,4.28,-9.28,2.32
990,4.41,-9.22,2.75
1000,4.64,-8.68,3.35
