timestamp,x,y,z
0,4.87,-9.78,5.45
10,3.67,-9.94,5.82
20,3.23,-9.13,6.4
30,2.92,-9.12,6.74
40,2.99,-8.83,6.89
50,3.19,-8.85,7.02
60,3.69,-8.87,7.33
70,4.12,-9.13,7.31
80,4.15,-9.5,7.08
90,3.83,-9.71,7.11
100,3.17,-9.81,7.52
110,2.37,-9.83,8.26
120,1.88,-9.86,9.03
130,1.61,-10.14,8.83
140,1.77,-10.55,8.83
150,2.46,-10.91,9.24
160,2.89,-11.01,9.45
170,3.06,-10.89,9.39
180,3.09,-10.45,8.99
190,3.07,-10.13,8.33
200,3.24,-9.9,7.78
210,3.47,-9.67,7.25
220,3.65,-9.19,6.65
230,3.67,-8.75,5.35
240,3.45,-8.42,3.73
250,3.04,-7.88,2.55
260,2.46,-7.33,1.88
270,2.12,-6.71,1.08
280,1.8,-6.29,-0.04
290,1.49,-5.78,-1.0
300,1.36,-5.52,-1.92
310,1.19,-5.28,-3.23
320,1.01,-4.74,-4.05
330,0.82,-4.23,-4.21
340,0.13,-3.97,-4.3
350,-0.73,-3.42,-4.26
360,-1.48,-2.87,-4.59
370,-2.1,-2.53,-5.32
380,-2.91,-1.67,-5.77
390,-3.96,0.09,-6.01
400,-4.91,2.08,-6.12
410,-5.39,3.53,-6.39
420,-5.87,4.37,-6.65
430,-7.13,5.12,-6.63
440,-8.45,7.1,-6.67
450,-8.92,9.6,-7.18
460,-7.81,11.0,-7.28
470,-5.53,11.48,-6.77
480,-3.53,12.29,-5.01
490,-2.1,12.9,-2.27
500,-1.72,12.76,0.53
510,-1.43,13.33,4.18
520,-1.17,13.03,6.78
530,-0.24,11.97,8.41
540,1.92,9.56,11.51
550,2.81,6.09,15.15
560,0.51,4.3,18.55
570,-6.05,4.92,26.54
580,-4.71,6.28,26.93
590,-1.94,-1.12,28.83
600,1.28,-5.21,29.5
610,2.94,-5.99,29.83
620,3.7,-6.95,32.43
630,4.36,-10.36,34.34
640,4.17,-9.95,30.26
650,6.5,-10.09,28.6
660,10.19,-11.64,28.19
670,12.35,-13.29,27.09
680,14.63,-12.9,27.13
690,17.95,-13.22,26.8
700,20.95,-14.5,24.33
710,22.36,-16.01,20.46
720,21.41,-16.07,18.52
730,18.31,-14.86,18.32
740,14.94,-13.92,18.63
750,13.12,-13.09,20.11
760,12.19,-13.3,22.16
770,11.51,-12.35,23.67
780,11.28,-11.18,25.55
790,11.07,-9.62,25.44
800,11.76,-8.13,24.95
810,12.49,-6.23,24.56
820,12.76,-3.97,23.56
830,12.72,-1.79,22.63
840,12.01,-0.0,21.66
850,10.96,1.75,20.19
860,9.66,2.6,18.06
870,8.54,3.4,16.63
880,7.01,4.48,14.88
890,5.15,6.16,12.15
900,3.92,7.11,8.91
910,3.24,7.01,6.09
920,2.85,6.69,3.88
930,2.19,6.0,2.31
940,0.51,5.74,1.38
950,-1.33,6.66,0.12
960,-2.14,7.5,-1.75
970,-1.83,7.49,-4.09
980,-1.03,6.88,-7.14
990,-0.61,6.07,-9.58
1000,-0.37,5.69,-10.87
