timestamp,x,y,z
0,0.28,0.07,-4.22
10,-0.19,0.38,-3.31
20,-0.81,0.56,-2.29
30,-1.57,1.39,-1.27
40,-2.75,2.61,-0.79
50,-4.19,4.14,-1.16
60,-5.7,5.71,-1.81
70,-7.15,7.22,-2.43
80,-8.25,8.8,-2.76
90,-9.0,10.29,-2.64
100,-9.31,11.4,-2.01
110,-9.1,12.22,-0.32
120,-8.23,12.35,2.35
130,-6.91,11.34,5.77
140,-5.12,9.89,9.75
150,-3.3,8.4,13.62
160,-2.35,7.59,16.49
170,-4.0,7.46,19.17
180,-5.55,9.23,22.28
190,-5.3,10.16,26.84
200,-0.82,9.1,32.89
210,4.35,-0.07,37.97
220,15.03,-8.16,46.38
230,20.34,-16.97,51.62
240,18.92,-18.38,52.13
250,11.0,-14.68,48.94
260,1.92,-9.67,41.95
270,-0.62,-7.92,37.91
280,5.41,-9.76,37.66
290,13.73,-13.78,31.89
300,20.26,-18.3,25.67
310,22.55,-18.47,21.9
320,20.43,-15.74,18.85
330,17.5,-13.05,17.35
340,15.85,-11.0,17.26
350,15.53,-9.79,15.95
360,16.0,-10.01,13.97
370,16.58,-11.0,13.44
380,15.87,-11.83,14.6
390,13.84,-11.61,18.1
400,11.04,-9.96,22.85
410,8.07,-8.15,26.93
420,4.4,-6.74,29.76
430,1.88,-5.68,28.57
440,-0.98,-5.26,25.53
450,-3.5,-5.12,23.77
460,-5.77,-4.36,22.93
470,-7.99,-2.3,22.0
480,-9.67,0.22,20.52
490,-10.08,2.1,18.05
500,-8.94,2.75,14.57
510,-6.52,1.97,11.01
520,-3.66,0.33,8.41
530,-1.04,-1.13,7.19
540,0.62,-2.25,7.21
550,1.25,-1.73,7.58
560,1.1,-0.76,7.3
570,0.98,0.47,5.9
580,1.04,1.37,2.94
590,1.2,1.86,-0.69
600,1.33,1.74,-3.83
610,1.52,1.07,-6.35
620,1.44,0.68,-6.93
630,1.32,0.93,-6.03
640,1.5,1.06,-4.71
650,1.94,0.67,-3.75
660,2.39,0.04,-3.26
670,2.47,-0.56,-2.89
680,2.32,-0.82,-2.76
690,1.83,-0.91,-3.06
700,1.24,-0.69,-3.42
710,0.8,-0.55,-3.21
720,0.94,-0.63,-2.51
730,1.65,-1.16,-1.77
740,2.61,-1.98,-1.44
750,3.31,-3.75,-1.88
760,3.45,-4.63,-2.3
770,2.72,-4.86,-2.46
780,1.69,-4.48,-2.28
790,0.9,-4.03,-2.2
800,0.72,-3.98,-2.82
810,1.31,-4.96,-4.09
820,2.51,-6.57,-4.74
830,3.71,-8.39,-4.48
840,4.45,-9.69,-3.46
850,4.28,-10.34,-2.04
860,3.38,-10.12,-0.76
870,2.06,-9.37,-0.24
880,0.95,-8.94,-0.7
890,0.57,-9.22,-1.63
900,1.05,-9.99,-2.21
910,2.09,-10.93,-2.29
920,3.15,-11.79,-2.05
930,3.73,-12.44,-1.67
940,3.6,-12.54,-0.99
950,2.89,-12.07,-0.1
960,1.96,-11.26,0.36
970,1.22,-10.58,-0.04
980,0.85,-10.28,-1.06
990,0.86,-10.35,-1.93
1000,1.07,-10.48,-2.06
