timestamp,x,y,z
0,-1.41,-6.96,-2.23
10,-1.39,-7.09,-2.7
20,-1.38,-7.09,-2.97
30,-1.43,-6.94,-3.05
40,-1.57,-6.63,-3.02
50,-1.81,-6.09,-2.94
60,-2.07,-5.35,-2.88
70,-2.24,-4.43,-3.0
80,-2.24,-3.37,-3.18
90,-2.07,-2.32,-3.35
100,-1.75,-1.35,-3.59
110,-1.51,-0.5,-3.79
120,-1.34,0.38,-3.94
130,-1.27,1.36,-3.92
140,-1.31,2.31,-3.97
150,-1.55,3.07,-4.12
160,-1.98,3.85,-4.39
170,-2.41,4.62,-4.58
180,-2.65,5.47,-4.81
190,-2.63,6.21,-4.72
200,-2.67,6.62,-4.31
210,-2.97,7.14,-3.58
220,-3.33,7.64,-2.74
230,-3.75,8.16,-1.84
240,-3.85,8.83,-1.05
250,-3.48,8.76,-0.52
260,-3.02,7.8,-0.47
270,-3.27,6.67,-0.27
280,-3.67,7.16,1.81
290,-3.92,8.84,5.8
300,-3.49,10.23,11.72
310,-2.31,8.9,18.57
320,-0.6,4.55,26.15
330,0.56,-1.18,31.62
340,2.6,-2.89,32.97
350,3.38,-7.19,29.35
360,4.85,-14.48,25.44
370,8.48,-15.9,25.27
380,11.7,-19.85,26.93
390,14.02,-24.59,26.55
400,14.71,-27.98,25.57
410,13.83,-29.94,26.14
420,10.86,-29.04,28.31
430,7.02,-27.17,30.31
440,4.02,-25.86,29.89
450,2.53,-26.21,26.18
460,3.28,-24.81,21.54
470,6.18,-24.15,17.08
480,10.35,-24.25,14.48
490,13.91,-25.55,13.56
500,16.34,-26.81,13.78
510,18.04,-26.88,14.44
520,18.58,-26.55,14.87
530,17.9,-25.65,14.99
540,15.88,-24.58,14.85
550,13.04,-22.24,15.2
560,9.79,-19.48,16.16
570,6.63,-15.5,19.3
580,3.84,-10.89,20.87
590,2.62,-8.2,18.53
600,3.17,-7.03,14.98
610,4.49,-6.84,12.03
620,5.4,-6.91,9.97
630,5.62,-6.36,8.8
640,5.31,-5.04,8.3
650,4.88,-3.4,7.83
660,4.48,-2.6,7.11
670,4.52,-1.5,6.32
680,4.27,-1.46,4.47
690,3.85,-2.01,2.64
700,3.42,-1.84,1.41
710,2.6,-1.45,0.57
720,1.64,-0.4,0.03
730,0.85,0.6,-0.62
740,0.49,1.54,-1.34
750,0.69,1.92,-2.03
760,1.03,1.04,-3.09
770,1.25,0.15,-4.1
780,1.32,-0.24,-4.65
790,1.24,0.01,-4.59
800,0.81,0.13,-4.2
810,0.42,0.34,-3.37
820,0.29,0.72,-2.15
830,0.22,0.55,-1.11
840,0.14,-0.15,-0.42
850,-0.05,-1.17,-0.26
860,-0.28,-1.36,-0.27
870,-0.8,-0.84,-0.85
880,-1.28,-0.46,-1.66
890,-1.45,-0.37,-2.45
900,-1.35,-0.51,-3.12
910,-1.04,-1.49,-3.9
920,-0.66,-2.98,-4.74
930,-0.26,-4.01,-5.33
940,0.05,-4.64,-5.6
950,0.17,-5.12,-5.61
960,0.31,-5.49,-5.38
970,0.55,-6.17,-5.13
980,0.99,-7.11,-4.85
990,1.56,-8.2,-4.54
1000,2.06,-9.09,-4.28
