timestamp,x,y,z
0,18.77,10.78,23.07
10,21.9,8.3,23.66
20,23.56,6.52,20.88
30,23.36,5.91,15.58
40,21.42,5.6,10.0
50,18.05,4.89,6.28
60,15.32,3.99,4.23
70,13.73,2.53,3.95
80,13.2,1.32,5.0
90,12.95,0.38,6.61
100,12.64,-0.23,8.32
110,12.0,-0.73,9.3
120,11.06,-1.11,9.29
130,9.9,-1.34,8.36
140,8.73,-1.47,6.79
150,7.64,-1.6,5.23
160,6.75,-1.64,4.14
170,6.26,-1.94,3.82
180,5.94,-2.47,4.05
190,5.73,-2.76,4.69
200,5.51,-2.96,5.58
210,5.27,-3.11,6.57
220,4.99,-3.26,7.64
230,4.58,-3.16,8.68
240,4.08,-2.88,9.5
250,3.55,-2.6,10.06
260,3.05,-2.42,10.35
270,2.69,-2.31,10.55
280,2.47,-2.21,10.77
290,2.48,-2.09,11.05
300,2.57,-2.03,11.2
310,2.73,-1.91,11.17
320,2.96,-1.81,10.88
330,3.23,-1.77,10.47
340,3.53,-1.78,10.04
350,3.86,-1.85,9.74
360,4.13,-2.01,9.56
370,4.32,-2.22,9.51
380,4.38,-2.31,9.48
390,4.26,-2.49,9.48
400,3.96,-2.45,9.44
410,3.55,-2.28,9.3
420,3.16,-2.0,9.18
430,2.82,-1.72,9.01
440,2.71,-1.62,8.97
450,2.77,-1.76,8.96
460,3.0,-1.96,9.02
470,3.3,-2.15,9.1
480,3.54,-2.25,9.06
490,3.71,-2.28,8.9
500,3.83,-2.3,8.73
510,3.97,-2.21,8.52
520,4.23,-2.02,8.39
530,4.61,-1.91,8.33
540,4.97,-1.95,8.35
550,5.38,-2.14,8.35
560,5.8,-2.38,8.39
570,6.07,-2.71,8.41
580,6.21,-2.91,8.38
590,6.22,-2.82,8.49
600,6.12,-2.49,8.67
610,6.05,-2.11,8.86
620,6.09,-1.91,9.06
630,6.34,-1.94,9.23
640,6.73,-2.13,9.36
650,7.19,-2.38,9.45
660,7.61,-2.63,9.5
670,7.86,-2.78,9.47
680,7.95,-2.77,9.35
690,7.94,-2.63,9.15
700,7.86,-2.52,8.91
710,7.84,-2.39,8.88
720,7.97,-2.29,9.0
730,8.22,-2.17,9.34
740,8.51,-2.21,9.74
750,8.68,-2.27,9.94
760,8.63,-2.46,9.82
770,8.31,-2.57,9.5
780,7.8,-2.26,9.28
790,7.19,-1.9,9.21
800,6.58,-1.59,9.27
810,5.98,-1.3,9.43
820,5.49,-1.09,9.56
830,5.19,-1.06,9.62
840,4.97,-1.33,9.54
850,4.75,-1.81,9.3
860,4.34,-2.33,9.05
870,3.69,-2.55,8.89
880,2.9,-2.4,8.88
890,1.9,-2.24,9.02
900,0.86,-1.91,9.34
910,-0.19,-1.52,9.76
920,-1.24,-0.82,10.19
930,-1.97,-0.33,10.4
940,-2.35,-0.38,10.52
950,-2.43,-0.84,10.53
960,-2.19,-1.56,10.44
970,-1.9,-2.31,10.04
980,-1.91,-2.92,9.37
990,-2.13,-3.03,8.55
1000,-2.4,-3.01,7.78
