timestamp,x,y,z
0,1.31,-6.61,5.47
10,1.93,-6.49,5.29
20,2.61,-6.35,5.4
30,3.43,-6.31,5.96
40,4.32,-6.32,6.75
50,5.2,-6.18,7.52
60,5.94,-6.01,8.0
70,6.69,-5.73,8.2
80,7.13,-5.48,8.17
90,7.24,-5.51,7.65
100,7.66,-5.21,7.01
110,7.7,-5.12,6.51
120,7.16,-5.86,5.93
130,6.7,-6.33,5.26
140,6.05,-6.65,4.66
150,5.2,-7.25,4.15
160,3.74,-8.43,3.73
170,2.05,-8.96,3.51
180,-0.03,-9.36,3.22
190,-2.22,-8.57,2.9
200,-4.11,-6.24,2.79
210,-5.83,-2.83,3.12
220,-7.66,0.76,4.22
230,-9.46,3.79,6.39
240,-11.99,5.97,10.99
250,-11.4,7.33,14.32
260,-10.55,7.69,18.78
270,-8.92,6.98,23.01
280,-6.84,5.72,25.91
290,-4.52,4.52,26.94
300,-2.08,3.8,25.97
310,0.3,3.82,23.2
320,2.29,3.92,19.32
330,4.1,3.83,14.87
340,5.42,3.29,10.94
350,6.11,2.64,7.83
360,6.57,2.33,5.58
370,7.12,2.24,4.18
380,7.92,2.07,3.65
390,9.18,1.82,3.7
400,11.01,1.3,3.94
410,13.36,0.85,4.25
420,16.05,0.32,4.71
430,18.91,0.18,5.55
440,21.5,0.16,6.58
450,23.57,0.29,7.4
460,25.14,0.77,7.7
470,25.98,1.01,7.54
480,25.92,1.06,7.23
490,25.39,1.26,7.23
500,24.78,1.65,7.21
510,23.91,2.03,7.19
520,22.58,2.77,7.31
530,20.89,3.33,7.56
540,18.94,4.31,7.98
550,16.64,4.54,8.38
560,14.29,5.13,8.81
570,11.57,5.25,9.35
580,8.79,5.19,9.76
590,5.75,5.13,10.26
600,3.17,5.52,11.03
610,0.42,5.51,12.33
620,-2.77,5.79,14.37
630,-8.13,6.76,18.22
640,-9.73,8.41,18.61
650,-11.87,9.75,20.12
660,-13.42,9.79,22.35
670,-13.69,8.66,24.46
680,-13.25,6.75,25.49
690,-13.02,5.71,24.81
700,-13.3,6.14,22.42
710,-13.41,7.16,19.77
720,-12.66,7.7,17.62
730,-10.59,7.85,16.01
740,-7.65,7.34,14.85
750,-4.8,5.98,13.69
760,-2.9,4.56,12.28
770,-2.29,3.95,10.51
780,-2.48,4.73,8.8
790,-2.6,6.06,7.72
800,-1.88,6.87,7.69
810,-0.11,7.17,8.46
820,2.6,7.13,9.54
830,5.87,6.67,10.74
840,9.06,5.77,11.87
850,11.79,4.78,12.63
860,13.8,3.73,12.61
870,15.06,3.15,11.7
880,15.85,3.05,10.21
890,16.58,3.14,8.64
900,17.36,2.56,7.24
910,17.95,1.29,6.45
920,18.32,0.0,6.24
930,18.63,-0.93,6.43
940,18.55,-2.01,6.65
950,18.09,-2.61,6.94
960,16.94,-2.75,6.95
970,15.35,-2.43,6.69
980,13.64,-2.1,6.42
990,12.03,-1.96,6.34
1000,10.62,-1.92,6.51
