timestamp,x,y,z
0,3.34,-7.12,11.19
10,3.42,-7.27,12.53
20,3.55,-5.6,15.27
30,3.33,-2.19,18.88
40,3.33,1.63,21.14
50,3.28,4.19,21.37
60,3.38,4.69,20.06
70,3.75,4.7,18.14
80,4.42,4.82,16.29
90,5.18,5.06,14.25
100,5.86,5.33,12.34
110,6.42,5.63,10.34
120,7.07,6.49,7.29
130,7.19,7.1,3.59
140,6.77,7.07,-0.46
150,6.11,6.48,-3.96
160,6.05,5.25,-5.38
170,6.33,4.19,-3.74
180,7.58,2.6,-0.31
190,8.46,0.33,3.19
200,8.85,-1.89,6.5
210,9.22,-4.52,8.97
220,9.18,-8.18,9.42
230,9.14,-13.24,7.63
240,8.43,-18.25,4.72
250,7.84,-22.1,3.31
260,8.28,-24.17,4.32
270,10.04,-24.09,6.72
280,11.31,-22.16,8.82
290,12.35,-18.46,11.69
300,12.47,-14.97,15.1
310,12.56,-11.75,19.26
320,11.95,-8.04,23.97
330,8.98,1.17,26.82
340,6.68,9.48,27.44
350,10.52,7.41,35.51
360,8.22,6.95,35.25
370,7.19,9.66,29.29
380,8.02,10.06,21.6
390,8.14,9.7,14.95
400,7.81,9.21,11.14
410,7.27,8.94,8.8
420,6.37,8.76,7.5
430,5.64,8.7,7.4
440,5.61,7.76,8.11
450,6.45,6.15,8.55
460,7.16,4.3,7.87
470,7.82,2.46,5.98
480,8.45,1.78,3.21
490,8.43,1.96,-0.44
500,8.26,2.96,-4.27
510,8.21,3.03,-7.12
520,8.76,1.7,-7.6
530,9.05,0.25,-5.7
540,9.67,-1.66,-1.39
550,11.29,-5.89,3.16
560,10.98,-11.37,6.33
570,10.55,-16.7,6.55
580,10.48,-20.97,5.59
590,10.44,-23.58,5.9
600,12.1,-24.74,8.95
610,13.88,-22.43,14.29
620,13.89,-17.61,18.5
630,13.01,-12.4,20.86
640,11.77,-8.94,22.84
650,10.51,-7.81,23.4
660,8.71,-4.77,22.28
670,6.07,-0.04,19.57
680,9.79,-1.17,26.5
690,6.76,2.15,27.13
700,4.95,3.64,24.3
710,6.03,1.42,22.74
720,5.71,1.58,20.35
730,5.64,2.29,17.29
740,6.26,2.12,14.42
750,6.05,3.2,12.47
760,6.11,5.07,12.63
770,6.61,6.21,12.97
780,7.3,6.51,11.58
790,7.72,5.27,8.6
800,7.84,3.86,5.13
810,7.25,2.83,2.23
820,6.49,2.33,0.2
830,6.02,2.03,-1.24
840,5.79,2.47,-2.52
850,5.75,3.38,-4.34
860,5.73,3.67,-6.32
870,6.27,4.09,-6.89
880,7.19,3.25,-5.65
890,8.42,1.37,-2.7
900,10.19,-1.85,0.5
910,10.41,-5.92,3.51
920,10.43,-10.4,5.57
930,11.01,-14.36,6.55
940,11.23,-17.22,7.55
950,11.89,-17.51,11.18
960,12.58,-16.83,15.66
970,12.55,-16.45,18.49
980,12.36,-15.57,19.72
990,11.79,-13.41,20.0
1000,10.63,-10.91,18.73
