timestamp,x,y,z
0,0.03,-2.46,10.83
10,0.09,-2.89,10.82
20,0.26,-3.42,10.62
30,0.55,-4.27,10.32
40,0.78,-4.94,10.11
50,0.93,-5.46,9.71
60,1.16,-5.64,9.26
70,1.42,-5.5,8.94
80,1.59,-4.9,9.46
90,1.74,-4.04,10.58
100,1.81,-3.11,11.71
110,1.92,-2.0,12.57
120,1.85,-0.28,13.5
130,1.54,1.54,14.91
140,1.01,3.54,16.19
150,0.55,5.26,16.54
160,0.47,7.0,16.12
170,0.39,8.47,15.02
180,0.51,9.35,13.8
190,0.62,9.77,13.13
200,1.03,9.79,12.01
210,1.46,9.24,10.59
220,1.87,8.6,9.34
230,2.27,7.94,8.0
240,2.76,6.78,6.45
250,3.35,5.67,5.07
260,3.61,4.58,3.99
270,4.05,3.96,3.16
280,4.32,3.11,2.93
290,4.84,2.09,3.45
300,4.96,0.42,3.83
310,4.96,-1.36,3.84
320,5.41,-3.15,3.37
330,5.77,-4.74,2.96
340,6.37,-5.47,2.87
350,7.37,-6.01,3.1
360,8.25,-6.17,4.33
370,9.57,-5.74,6.35
380,10.3,-5.04,8.09
390,11.01,-5.26,10.13
400,11.78,-5.26,12.47
410,11.13,-3.68,16.37
420,9.87,-2.86,21.25
430,8.98,-1.43,25.91
440,8.21,0.24,27.77
450,7.65,2.05,26.43
460,7.39,2.6,23.64
470,7.85,2.63,21.54
480,8.26,2.87,19.26
490,8.56,3.78,16.64
500,8.63,5.54,14.5
510,8.06,7.1,14.46
520,7.33,6.86,15.4
530,6.85,6.15,16.5
540,6.53,5.47,15.96
550,6.32,6.08,15.39
560,5.85,7.51,14.57
570,5.47,9.0,13.8
580,5.07,10.48,13.45
590,4.92,11.68,13.14
600,4.95,11.87,12.6
610,5.25,11.09,11.74
620,5.62,9.89,10.59
630,5.8,8.59,9.29
640,6.03,7.54,7.83
650,6.01,7.07,5.74
660,5.71,7.09,3.63
670,5.21,7.12,2.4
680,5.06,6.15,2.02
690,5.15,4.41,1.46
700,5.26,2.88,0.75
710,5.04,1.3,0.32
720,5.02,0.02,0.23
730,5.23,-0.57,0.7
740,5.44,-0.96,1.31
750,5.83,-1.43,1.58
760,6.63,-2.28,1.81
770,7.68,-4.08,1.97
780,8.91,-6.34,2.52
790,9.5,-8.46,3.76
800,10.59,-9.96,5.55
810,11.97,-10.89,8.35
820,12.83,-10.74,11.03
830,13.32,-8.64,13.17
840,12.96,-3.8,14.6
850,11.9,-1.16,16.83
860,11.35,0.15,18.33
870,10.48,0.32,18.32
880,9.79,-0.1,18.87
890,9.66,-1.16,18.58
900,9.5,-2.16,17.54
910,9.83,-2.37,17.09
920,10.16,-3.14,16.51
930,10.86,-2.05,15.44
940,11.56,-1.06,15.36
950,11.98,0.99,16.51
960,11.1,4.05,18.01
970,10.28,6.93,19.03
980,9.49,9.4,19.13
990,8.06,11.03,18.64
1000,7.69,10.7,18.28
