timestamp,x,y,z
0,2.98,3.33,10.26
10,3.25,4.25,9.77
20,3.68,4.69,9.04
30,3.96,4.57,7.92
40,4.46,4.09,6.99
50,4.92,3.54,6.23
60,5.37,2.45,5.98
70,5.64,0.19,6.04
80,5.78,-2.2,6.53
90,6.26,-4.33,6.81
100,6.22,-6.58,6.06
110,5.61,-8.89,4.67
120,5.56,-10.59,3.66
130,5.36,-11.26,2.54
140,5.65,-11.24,1.86
150,5.71,-11.29,2.02
160,5.56,-11.02,3.16
170,5.88,-10.13,5.38
180,6.78,-8.58,8.58
190,6.41,-7.08,12.25
200,5.61,-5.94,16.03
210,5.26,-5.17,19.14
220,4.58,-4.45,20.51
230,3.71,-4.17,20.59
240,3.26,-4.53,20.03
250,3.36,-4.38,19.39
260,3.49,-3.45,18.55
270,3.48,-1.36,18.2
280,3.7,1.45,17.89
290,3.97,5.4,18.5
300,4.41,9.36,18.45
310,5.17,11.95,17.34
320,6.03,13.35,15.71
330,6.73,13.05,13.24
340,6.72,11.6,10.44
350,6.69,10.17,8.41
360,7.0,8.48,7.37
370,8.07,7.42,6.61
380,8.45,7.47,5.31
390,8.29,6.92,3.08
400,9.29,6.25,3.23
410,9.32,5.21,3.93
420,9.73,2.09,4.13
430,9.88,-1.41,4.22
440,9.25,-5.03,3.92
450,8.15,-8.92,3.03
460,7.08,-12.64,1.1
470,6.6,-14.86,-0.93
480,6.59,-15.12,-1.57
490,7.01,-14.05,-0.18
500,8.26,-13.26,1.58
510,8.99,-11.92,4.16
520,9.06,-11.31,7.85
530,9.08,-10.99,12.87
540,9.4,-9.36,16.99
550,8.72,-5.18,19.76
560,6.99,-0.69,21.78
570,5.91,1.34,23.94
580,4.96,0.93,24.8
590,4.35,-0.47,23.04
600,3.9,-0.11,20.21
610,3.57,1.07,18.15
620,3.39,2.46,16.72
630,3.43,4.67,16.36
640,3.86,5.95,16.22
650,4.55,6.07,15.97
660,5.25,6.11,15.77
670,5.53,5.76,15.56
680,5.88,5.71,15.38
690,6.68,6.28,14.57
700,7.54,7.52,12.88
710,7.7,9.02,10.57
720,7.89,11.63,7.5
730,8.82,11.58,4.94
740,9.28,9.1,4.06
750,9.68,8.88,3.58
760,10.47,4.97,3.52
770,10.63,3.2,4.06
780,10.23,2.88,3.85
790,10.06,2.47,3.45
800,9.93,1.51,3.89
810,10.28,-0.32,5.12
820,10.23,-1.81,5.31
830,9.33,-2.96,3.69
840,8.65,-5.31,2.39
850,8.05,-9.85,2.61
860,7.71,-14.12,3.6
870,7.77,-16.04,3.82
880,7.57,-15.83,3.05
890,7.46,-14.36,3.34
900,7.82,-11.75,5.75
910,8.13,-9.57,10.17
920,7.94,-8.3,15.06
930,7.1,-7.23,19.06
940,6.1,-6.32,20.58
950,5.13,-6.18,19.72
960,4.06,-6.3,18.32
970,3.46,-6.41,17.5
980,2.96,-6.46,17.12
990,2.6,-6.47,16.82
1000,2.67,-5.87,16.45
