timestamp,x,y,z
0,4.03,-4.84,10.56
10,3.98,-4.3,11.68
20,3.72,-2.92,12.89
30,3.95,-2.02,14.41
40,4.4,-1.04,16.55
50,4.59,0.19,18.0
60,4.49,1.76,18.16
70,4.64,3.57,17.44
80,4.79,4.87,16.09
90,4.91,5.59,14.66
100,5.36,5.98,13.51
110,5.88,6.75,12.08
120,6.17,7.25,9.66
130,6.02,6.46,6.59
140,6.3,4.92,3.55
150,6.59,3.75,0.5
160,6.13,2.88,-2.84
170,5.79,2.32,-5.2
180,5.83,1.39,-5.26
190,6.21,1.03,-2.05
200,7.42,-0.31,2.56
210,8.13,-2.99,5.83
220,8.03,-5.88,7.39
230,7.89,-8.99,7.1
240,8.08,-12.74,6.85
250,8.63,-15.3,6.72
260,9.54,-16.52,6.98
270,10.38,-15.86,8.04
280,11.18,-14.31,10.27
290,11.7,-12.97,13.07
300,11.44,-11.48,15.77
310,10.48,-9.5,18.81
320,9.44,-6.54,21.63
330,5.74,0.82,20.59
340,9.64,2.86,24.94
350,9.9,2.36,28.02
360,7.32,2.18,24.52
370,6.49,2.53,22.78
380,6.15,2.77,20.39
390,6.38,4.17,17.81
400,7.12,4.93,15.8
410,7.64,6.55,13.42
420,7.25,9.42,10.95
430,7.19,10.37,9.05
440,7.82,10.67,7.05
450,8.2,9.67,4.29
460,8.68,7.49,1.51
470,9.24,6.01,-0.94
480,9.54,5.17,-3.19
490,9.32,4.4,-4.28
500,8.88,3.39,-3.48
510,8.78,1.26,-0.71
520,8.6,-3.45,2.89
530,8.81,-8.48,5.3
540,8.47,-12.73,4.92
550,7.8,-16.02,2.84
560,7.95,-18.2,1.17
570,8.6,-18.01,1.13
580,10.13,-16.18,2.32
590,11.49,-14.39,3.85
600,12.2,-12.14,6.44
610,11.25,-9.42,11.03
620,10.21,-5.75,17.44
630,10.94,-4.48,20.03
640,9.0,-5.41,22.15
650,9.31,-5.15,27.5
660,8.58,2.47,28.89
670,9.73,6.55,28.11
680,12.29,5.07,30.11
690,9.53,6.45,25.09
700,8.77,7.72,20.16
710,7.93,10.77,16.8
720,7.57,10.47,14.31
730,8.38,9.62,11.76
740,8.77,7.47,9.14
750,8.38,4.93,6.88
760,7.57,4.52,5.67
770,6.92,5.23,4.92
780,6.72,6.54,3.25
790,6.53,7.54,0.54
800,6.57,6.89,-3.38
810,6.09,5.85,-7.22
820,5.46,4.32,-8.23
830,6.65,3.3,-5.66
840,8.32,2.15,-2.15
850,10.01,0.14,0.32
860,11.05,-3.0,1.54
870,11.01,-6.6,3.12
880,11.02,-12.8,4.48
890,11.44,-18.82,6.14
900,11.65,-22.1,8.38
910,12.81,-22.05,11.82
920,14.2,-19.6,15.21
930,14.31,-14.17,18.58
940,13.8,-9.16,21.64
950,11.79,-6.05,23.83
960,9.72,-3.23,22.86
970,7.86,-2.75,20.76
980,6.6,-4.28,18.08
990,5.49,-4.0,13.81
1000,7.39,-6.61,13.47
