timestamp,x,y,z
0,3.05,0.42,16.54
10,3.34,2.02,17.32
20,3.55,2.39,16.28
30,3.59,1.83,13.76
40,3.36,0.34,11.72
50,3.48,-1.29,9.91
60,3.27,-2.22,8.39
70,3.1,-2.2,6.69
80,3.32,-1.17,4.34
90,3.78,1.52,0.98
100,3.52,4.21,-2.84
110,2.98,5.49,-4.51
120,3.15,5.77,-2.31
130,4.36,3.92,2.05
140,5.77,0.45,5.27
150,6.3,-2.09,5.2
160,6.32,-4.67,3.86
170,7.17,-7.22,3.39
180,8.2,-8.87,4.03
190,9.9,-10.64,5.22
200,10.87,-12.46,6.82
210,11.94,-13.17,9.45
220,12.43,-11.33,13.75
230,12.07,-7.95,18.89
240,11.08,-4.69,24.45
250,10.12,-0.72,28.85
260,8.61,2.63,30.55
270,7.35,3.21,29.84
280,4.33,5.89,23.74
290,5.48,5.2,19.58
300,7.35,1.58,20.35
310,6.26,0.07,20.78
320,5.55,3.41,20.37
330,6.09,6.86,19.44
340,6.61,10.13,16.63
350,7.2,10.56,12.04
360,7.79,8.06,6.73
370,7.82,5.62,2.1
380,7.42,4.95,-1.24
390,6.72,6.42,-3.02
400,6.22,9.26,-4.05
410,5.57,13.07,-4.43
420,5.64,16.15,-3.55
430,6.6,14.95,-1.43
440,9.14,10.57,0.6
450,11.04,3.81,1.26
460,11.02,-1.03,1.24
470,10.76,-6.65,1.99
480,11.11,-12.89,3.96
490,10.96,-18.02,5.68
500,11.1,-20.49,6.84
510,10.65,-20.91,8.12
520,11.28,-21.05,9.99
530,12.49,-20.71,12.11
540,12.54,-17.73,13.62
550,12.34,-13.69,15.44
560,11.11,-10.37,17.44
570,8.87,-7.34,20.33
580,7.24,-5.71,23.08
590,5.18,-2.18,23.9
600,2.95,0.86,20.99
610,6.28,-1.85,22.93
620,4.92,-0.3,19.34
630,4.57,-1.51,15.66
640,3.32,0.78,13.46
650,2.71,3.53,12.35
660,2.57,6.11,12.42
670,2.43,8.16,12.28
680,2.47,9.93,12.26
690,2.76,11.44,12.57
700,3.28,11.6,12.34
710,4.24,10.5,11.83
720,6.48,8.52,10.83
730,8.87,7.51,8.42
740,9.54,8.07,3.89
750,9.2,9.48,-1.6
760,8.98,10.29,-6.67
770,8.2,9.53,-8.36
780,9.67,7.02,-4.31
790,11.7,2.65,2.65
800,13.07,-1.91,8.6
810,12.21,-6.37,11.2
820,10.5,-10.7,11.34
830,10.36,-15.11,10.81
840,9.08,-18.54,8.95
850,8.03,-20.27,6.13
860,7.91,-19.85,4.72
870,7.91,-17.65,4.09
880,8.27,-15.01,5.73
890,8.66,-12.16,11.2
900,9.17,-8.43,17.99
910,8.37,-4.91,22.32
920,7.58,-4.59,22.73
930,6.16,-6.57,19.91
940,4.92,-8.06,17.42
950,3.43,-5.49,16.63
960,4.19,-3.05,17.77
970,5.71,0.99,20.56
980,6.13,-0.04,22.79
990,5.35,0.21,22.8
1000,4.41,2.1,20.59
