timestamp,x,y,z
0,5.39,-7.37,5.28
10,5.9,-9.01,5.38
20,6.95,-10.43,5.68
30,8.14,-11.57,6.81
40,8.65,-12.75,8.2
50,8.98,-13.22,9.26
60,9.52,-13.04,10.01
70,9.77,-11.76,11.09
80,9.7,-9.96,13.03
90,9.17,-9.07,16.52
100,8.78,-8.54,20.9
110,8.64,-6.83,24.35
120,8.47,-4.9,26.52
130,8.64,-2.79,27.52
140,8.91,-0.42,26.57
150,8.75,2.11,24.18
160,6.91,10.96,18.72
170,6.96,17.57,13.32
180,8.96,13.01,18.22
190,8.57,13.01,21.91
200,9.32,12.42,21.83
210,10.61,9.84,19.18
220,10.98,9.24,15.91
230,11.03,9.16,13.78
240,12.27,10.09,11.62
250,12.74,11.39,8.11
260,12.28,11.67,3.52
270,11.77,12.23,-0.75
280,11.12,12.19,-4.5
290,9.83,10.76,-7.07
300,9.15,7.87,-7.05
310,10.27,4.31,-3.65
320,10.82,1.53,-0.27
330,10.49,-1.01,1.26
340,9.94,-4.09,2.63
350,9.68,-7.87,4.64
360,9.27,-10.82,6.03
370,8.43,-13.37,5.98
380,8.37,-16.81,5.08
390,8.08,-20.36,4.97
400,8.85,-22.9,5.42
410,10.02,-22.9,6.23
420,11.24,-20.71,8.14
430,12.49,-18.05,11.17
440,12.15,-14.73,14.48
450,11.38,-11.06,18.78
460,10.8,-7.94,23.18
470,9.39,-5.45,25.9
480,7.54,-4.1,26.5
490,6.44,-2.9,25.92
500,5.93,-1.59,24.8
510,5.74,-0.41,23.38
520,5.15,3.3,19.92
530,4.76,6.16,16.14
540,5.25,6.38,17.8
550,5.01,6.98,18.73
560,5.87,8.28,18.56
570,7.27,6.11,17.82
580,8.87,4.77,16.25
590,9.35,6.34,13.09
600,8.74,7.28,9.84
610,8.4,7.5,8.3
620,8.25,8.37,7.36
630,7.85,9.4,6.37
640,8.03,9.42,4.56
650,8.34,9.1,1.44
660,7.94,8.62,-2.43
670,12.74,5.81,5.51
680,9.91,33.88,-0.73
690,10.27,29.79,3.17
700,6.18,15.97,6.47
710,8.58,4.25,6.15
720,10.42,-1.1,4.95
730,10.77,-4.64,5.03
740,11.89,-12.65,7.41
750,9.02,-21.39,7.44
760,6.32,-25.55,4.66
770,7.69,-25.1,4.52
780,10.71,-21.91,7.48
790,12.36,-17.04,12.14
800,13.63,-10.46,19.29
810,15.03,-3.5,25.75
820,13.63,1.18,28.0
830,11.24,1.5,25.7
840,8.81,-2.04,21.71
850,7.44,-4.94,18.08
860,7.4,-5.5,15.69
870,7.87,-4.9,14.87
880,8.6,-3.06,14.83
890,8.71,-0.78,15.36
900,7.19,6.02,15.07
910,7.75,10.31,16.41
920,9.23,7.56,23.2
930,7.95,10.41,23.59
940,8.32,13.06,21.5
950,9.53,12.18,16.89
960,9.95,10.12,11.63
970,10.46,7.97,6.94
980,10.32,6.27,2.79
990,8.84,5.69,-0.86
1000,6.95,5.33,-2.98
