timestamp,x,y,z
0,-2.84,8.47,10.99
10,-2.62,9.66,9.47
20,-2.12,9.7,8.28
30,-1.57,8.67,7.49
40,-0.91,7.29,6.92
50,-0.13,6.25,6.7
60,0.6,5.32,6.58
70,1.33,4.5,6.26
80,1.96,3.76,5.71
90,2.54,2.79,5.17
100,3.02,2.09,4.5
110,3.57,1.35,3.86
120,3.95,0.84,2.99
130,4.39,0.31,2.37
140,5.04,-0.39,2.14
150,5.55,-1.41,1.87
160,6.51,-3.08,1.95
170,7.44,-5.59,2.01
180,8.32,-9.01,2.3
190,8.97,-12.39,2.49
200,9.41,-14.92,3.82
210,10.18,-16.08,6.91
220,10.92,-16.75,10.25
230,10.88,-16.09,14.51
240,10.92,-14.1,19.68
250,10.18,-11.78,22.74
260,8.79,-10.4,22.98
270,7.02,-9.82,21.64
280,4.96,-8.22,21.36
290,3.75,-5.3,22.85
300,3.0,-3.25,23.67
310,2.14,-2.15,22.98
320,1.64,-1.39,21.56
330,1.26,-0.88,20.11
340,1.0,-0.25,19.16
350,1.19,0.97,18.96
360,1.28,2.44,18.77
370,1.58,4.03,18.55
380,1.64,5.78,17.14
390,2.24,6.28,15.32
400,-0.16,7.13,-5.64
410,6.48,5.89,17.39
420,5.73,10.07,14.95
430,5.26,9.08,15.99
440,3.68,7.95,12.99
450,2.47,6.12,8.32
460,2.77,4.01,3.62
470,3.82,2.06,1.06
480,4.71,1.68,0.86
490,4.58,2.36,1.32
500,3.81,4.06,2.89
510,3.77,4.13,6.13
520,4.15,3.63,8.27
530,4.33,2.86,8.18
540,4.46,1.49,6.49
550,4.79,-0.11,4.65
560,5.06,-1.02,3.59
570,5.34,-1.29,3.0
580,5.85,-1.95,2.39
590,5.95,-3.0,2.24
600,5.73,-4.02,3.44
610,5.31,-5.23,5.6
620,5.15,-6.44,7.78
630,5.06,-7.52,8.21
640,5.13,-8.38,7.21
650,5.64,-8.63,6.33
660,6.48,-9.23,7.08
670,7.21,-10.45,8.33
680,7.81,-11.83,8.66
690,8.09,-12.95,8.16
700,8.46,-13.34,8.63
710,8.91,-12.83,10.51
720,9.24,-11.29,13.36
730,10.03,-9.29,16.59
740,10.03,-7.4,18.41
750,9.17,-6.25,18.9
760,8.22,-6.05,18.07
770,7.24,-6.33,17.09
780,6.56,-5.55,17.81
790,6.38,-3.67,19.82
800,5.99,-1.99,21.27
810,5.78,-0.31,21.83
820,5.62,1.54,21.29
830,5.31,2.94,19.35
840,4.81,3.98,16.82
850,4.27,5.87,15.17
860,4.29,7.78,14.11
870,3.96,9.03,13.55
880,4.27,10.05,13.96
890,3.56,9.28,12.03
900,3.76,10.23,8.43
910,4.61,8.27,9.07
920,6.26,2.02,-1.72
930,1.07,6.08,10.44
940,6.72,6.98,14.54
950,6.23,3.84,9.73
960,5.91,1.8,5.03
970,4.26,0.51,3.07
980,3.83,-0.9,3.33
990,3.49,-2.04,4.15
1000,3.33,-2.87,4.15
