timestamp,x,y,z
0,3.55,-2.03,11.51
10,3.58,-2.86,12.26
20,3.23,-3.51,12.97
30,3.22,-3.84,13.69
40,3.27,-3.88,14.07
50,3.26,-3.74,14.42
60,3.39,-3.04,14.67
70,3.51,-2.12,14.57
80,3.58,-1.01,14.34
90,3.61,0.41,14.3
100,3.78,1.39,14.37
110,3.73,3.08,14.77
120,3.77,4.72,15.16
130,4.2,6.18,14.92
140,4.3,7.92,14.24
150,4.51,9.44,13.54
160,5.11,10.19,12.41
170,5.37,10.59,10.32
180,5.5,10.81,7.94
190,5.74,10.53,6.88
200,5.81,10.22,6.8
210,5.93,10.38,6.74
220,6.11,10.15,6.17
230,6.6,9.5,5.34
240,7.37,8.35,3.78
250,7.73,6.6,2.21
260,8.08,5.23,1.75
270,8.46,4.36,1.04
280,8.92,3.65,0.18
290,8.95,2.63,0.41
300,8.77,1.22,1.32
310,8.9,-0.45,2.2
320,8.94,-2.37,3.11
330,9.16,-5.61,4.02
340,9.54,-8.66,4.65
350,9.77,-10.88,5.2
360,10.13,-12.41,6.7
370,10.97,-12.07,8.56
380,10.13,-9.97,11.34
390,8.98,-8.57,15.24
400,7.73,-7.59,18.54
410,6.93,-6.94,19.89
420,6.3,-5.58,20.12
430,5.98,-3.03,20.57
440,5.55,-1.31,20.59
450,5.03,-0.92,21.37
460,4.64,-0.76,22.27
470,4.54,-0.01,22.48
480,4.53,-0.08,21.95
490,4.45,0.0,21.09
500,4.49,0.7,19.81
510,4.35,0.95,19.01
520,4.32,1.74,18.69
530,4.08,3.03,18.21
540,3.82,3.68,17.71
550,3.77,3.51,17.14
560,3.99,2.75,16.08
570,4.32,2.08,15.01
580,4.17,2.84,14.34
590,4.2,4.57,14.08
600,4.22,5.82,13.9
610,4.35,6.81,13.16
620,4.34,7.98,12.26
630,4.44,9.86,11.39
640,4.82,11.81,9.84
650,4.96,13.77,7.99
660,5.43,15.0,6.44
670,5.6,15.52,5.87
680,5.66,16.06,6.25
690,5.99,16.52,5.75
700,6.56,16.04,3.41
710,7.09,14.59,0.63
720,7.86,13.02,-0.72
730,8.58,11.08,-1.1
740,9.37,8.82,-1.25
750,10.06,6.81,-1.39
760,10.62,4.96,-0.89
770,11.03,3.35,0.29
780,11.55,1.13,1.59
790,11.95,-1.28,3.18
800,12.13,-4.38,5.58
810,12.32,-8.14,8.09
820,12.04,-11.32,10.12
830,11.72,-13.62,12.01
840,11.45,-15.23,13.97
850,11.54,-15.07,15.35
860,11.32,-13.65,15.94
870,11.5,-13.22,15.43
880,11.07,-12.26,16.1
890,10.41,-9.15,17.69
900,9.02,-5.93,19.04
910,7.54,-3.25,20.65
920,6.5,-1.59,21.86
930,5.65,-1.36,22.46
940,5.88,0.62,20.94
950,5.46,1.27,19.4
960,5.63,0.48,19.74
970,5.89,-1.12,20.41
980,6.38,-1.78,20.34
990,6.93,-1.17,19.39
1000,7.43,0.35,18.6
