timestamp,x,y,z
0,1.89,-4.02,13.0
10,1.85,-3.91,14.61
20,1.8,-2.85,17.38
30,2.13,-1.78,20.47
40,2.29,-0.76,22.41
50,2.23,0.56,24.6
60,2.24,1.95,26.48
70,2.35,3.83,26.77
80,2.74,5.7,26.63
90,3.1,8.62,24.48
100,3.43,11.22,22.19
110,4.87,13.87,19.98
120,5.83,14.79,15.22
130,5.63,14.82,8.73
140,5.18,14.38,2.37
150,4.92,13.8,-2.78
160,4.9,13.56,-5.82
170,5.32,13.26,-7.18
180,5.54,13.27,-6.95
190,5.91,12.87,-4.93
200,6.68,12.64,-2.1
210,7.91,10.48,-0.74
220,9.54,7.75,0.22
230,11.27,5.94,-0.36
240,13.09,3.04,-0.04
250,15.35,-1.38,1.98
260,16.86,-6.77,3.37
270,16.97,-11.75,2.4
280,16.39,-15.56,0.28
290,16.12,-18.56,-0.24
300,16.88,-20.72,0.4
310,16.45,-20.16,2.92
320,16.71,-16.48,8.69
330,17.22,-11.65,15.33
340,16.08,-8.94,18.12
350,15.37,-9.94,18.16
360,14.39,-11.07,17.91
370,13.76,-10.2,17.72
380,14.86,-10.61,19.14
390,12.8,-10.96,20.63
400,12.49,-10.77,23.47
410,12.51,-8.91,24.74
420,12.16,-6.94,23.79
430,11.86,-4.03,23.14
440,11.81,-0.42,24.1
450,10.86,2.22,26.21
460,10.71,5.21,27.51
470,11.18,8.08,25.55
480,10.45,10.62,21.18
490,9.51,11.8,18.34
500,8.23,10.98,17.13
510,7.98,9.78,16.49
520,8.54,8.5,15.86
530,8.97,6.53,14.7
540,10.37,4.59,12.42
550,10.05,4.27,12.19
560,11.24,2.94,11.48
570,11.46,1.48,7.86
580,9.68,2.66,2.71
590,8.33,4.7,-2.05
600,7.13,6.51,-4.97
610,7.06,6.1,-4.3
620,7.45,4.17,-1.63
630,7.53,3.39,1.08
640,8.81,3.06,4.4
650,6.65,4.12,0.91
660,7.14,3.26,2.62
670,6.4,1.36,4.52
680,7.57,2.19,1.66
690,8.63,0.37,2.73
700,9.05,-1.25,2.61
710,9.1,-2.91,1.26
720,9.09,-4.65,-0.28
730,9.39,-6.15,-0.88
740,9.94,-7.42,0.33
750,10.46,-8.11,4.79
760,10.93,-7.4,10.49
770,11.31,-5.11,13.93
780,11.5,-5.17,13.62
790,10.95,-8.03,10.44
800,10.9,-10.93,8.06
810,11.35,-13.1,8.81
820,12.03,-13.24,11.2
830,12.94,-12.61,12.61
840,13.82,-12.3,12.98
850,14.71,-11.56,12.87
860,15.54,-10.27,13.67
870,15.88,-8.6,14.85
880,15.66,-7.25,16.71
890,14.9,-6.08,19.57
900,13.74,-4.55,22.41
910,12.18,-3.97,24.41
920,10.75,-4.87,24.41
930,9.8,-5.93,22.56
940,9.49,-6.31,20.28
950,9.73,-5.67,19.05
960,10.33,-4.38,18.49
970,10.46,-2.21,18.66
980,10.55,0.53,19.01
990,10.32,2.67,18.46
1000,9.9,4.29,17.78
