timestamp,x,y,z
0,6.95,0.77,13.45
10,6.48,2.79,15.27
20,6.77,4.78,17.08
30,7.84,6.47,17.66
40,8.51,8.23,16.93
50,9.46,9.5,15.47
60,9.99,11.53,13.69
70,10.84,13.63,11.48
80,12.64,14.48,8.89
90,13.13,14.9,5.38
100,12.48,11.84,0.87
110,11.49,9.14,-3.67
120,11.89,5.74,-5.67
130,12.39,3.33,-4.45
140,12.61,0.45,-0.88
150,12.44,-3.77,3.16
160,10.92,-7.25,5.51
170,9.88,-11.05,5.89
180,7.5,-14.4,4.75
190,5.85,-18.21,3.56
200,5.37,-22.52,1.76
210,6.16,-22.44,-0.85
220,7.58,-18.39,-1.69
230,9.28,-15.18,-0.73
240,11.12,-12.85,2.05
250,12.3,-10.86,6.2
260,12.04,-8.56,9.88
270,12.4,-6.91,13.44
280,11.28,-5.03,17.99
290,9.7,-3.16,22.61
300,8.49,-2.82,24.27
310,7.3,-3.16,23.37
320,6.3,-2.84,22.11
330,5.98,-2.21,21.31
340,5.73,-0.94,21.14
350,5.2,1.25,21.24
360,4.81,5.19,21.24
370,5.11,7.57,22.86
380,6.51,8.01,22.91
390,8.26,7.82,22.2
400,10.03,8.38,20.07
410,12.0,10.15,16.7
420,13.1,12.48,11.65
430,14.25,12.67,7.36
440,14.51,12.49,4.63
450,13.68,10.85,1.09
460,12.34,6.83,-3.16
470,11.07,3.24,-5.37
480,10.48,0.76,-4.18
490,10.76,-1.59,-1.1
500,10.04,-3.15,0.86
510,8.92,-4.15,2.29
520,8.51,-5.79,3.16
530,7.29,-7.84,3.59
540,6.25,-10.41,2.85
550,6.43,-14.27,2.02
560,7.54,-16.9,0.57
570,8.5,-16.76,-0.25
580,9.57,-14.96,-0.41
590,11.38,-12.9,0.95
600,12.96,-10.77,4.58
610,12.93,-8.19,9.98
620,13.09,-6.65,15.18
630,12.02,-5.24,19.58
640,9.98,-4.25,22.97
650,8.83,-4.03,24.34
660,8.28,-3.34,24.3
670,7.36,-1.88,22.96
680,6.54,-0.52,21.44
690,5.86,0.5,20.1
700,5.52,0.65,19.69
710,5.35,2.21,19.25
720,5.67,4.22,18.7
730,7.13,6.17,19.68
740,7.73,7.63,16.82
750,7.12,10.0,11.01
760,8.72,11.94,11.38
770,10.46,13.78,12.47
780,12.01,13.69,13.22
790,14.71,13.21,12.25
800,17.38,11.47,13.26
810,16.94,6.5,3.52
820,13.76,0.95,-4.21
830,10.16,-2.61,-7.39
840,8.46,-3.77,-4.73
850,8.09,-2.37,1.52
860,7.21,-1.55,6.54
870,7.17,0.17,9.53
880,7.52,1.46,9.66
890,8.38,-0.65,6.39
900,8.62,-4.01,1.86
910,6.87,-5.78,-1.82
920,5.47,-6.89,-3.92
930,5.06,-9.57,-2.24
940,5.14,-13.23,0.72
950,6.14,-16.39,2.97
960,6.39,-17.44,4.01
970,7.32,-17.55,3.67
980,8.59,-16.01,4.74
990,9.71,-15.62,8.02
1000,10.66,-14.23,10.55
