timestamp,x,y,z
0,2.84,-0.32,11.09
10,2.77,-0.37,11.65
20,2.78,-0.48,11.81
30,2.75,-0.79,11.12
40,2.71,-1.36,9.9
50,2.62,-1.42,9.13
60,2.6,-0.99,9.49
70,2.84,-1.02,9.72
80,2.84,-1.21,9.52
90,2.93,-1.39,9.27
100,2.77,-1.42,8.71
110,2.56,-1.11,8.39
120,2.64,-1.13,8.32
130,2.96,-1.31,7.65
140,3.07,-0.99,6.11
150,3.2,-0.79,4.76
160,3.0,-0.59,4.49
170,2.88,-0.49,4.75
180,2.97,-1.47,4.17
190,3.19,-2.85,3.44
200,3.23,-3.36,4.19
210,3.29,-3.28,5.9
220,3.4,-3.78,6.98
230,3.44,-4.95,6.52
240,3.39,-6.23,5.32
250,3.29,-6.91,4.44
260,3.34,-7.06,4.67
270,3.55,-7.44,5.98
280,3.91,-7.57,7.49
290,4.54,-8.05,8.63
300,5.05,-8.4,9.45
310,5.57,-8.56,10.36
320,6.55,-8.67,11.96
330,7.12,-7.85,13.53
340,6.96,-6.24,15.7
350,6.62,-3.9,19.11
360,5.99,-1.25,22.46
370,4.91,0.63,24.7
380,3.97,2.06,25.24
390,3.95,2.71,23.65
400,4.2,2.26,20.12
410,4.37,2.1,16.09
420,4.3,2.26,12.95
430,4.5,2.55,11.52
440,4.79,2.87,11.56
450,4.65,3.5,11.96
460,4.06,4.13,12.38
470,3.6,4.49,12.35
480,3.48,3.9,12.14
490,3.6,2.85,12.09
500,3.82,2.09,12.5
510,4.13,1.45,12.26
520,4.44,0.49,11.12
530,4.54,-0.5,9.66
540,4.69,-1.51,7.94
550,4.03,-1.49,7.05
560,3.41,-1.1,7.24
570,3.32,-1.05,6.9
580,3.22,-0.98,5.75
590,2.82,-0.72,5.04
600,2.64,-0.61,4.99
610,2.59,-0.61,4.84
620,2.68,-0.85,4.07
630,2.78,-1.42,3.27
640,2.2,-0.7,4.13
650,2.06,-0.25,5.91
660,2.26,-0.39,6.74
670,2.13,-0.8,6.21
680,2.03,-1.12,5.35
690,2.43,-1.95,4.44
700,3.02,-2.94,4.08
710,3.55,-3.81,4.11
720,4.05,-4.13,4.12
730,4.4,-4.13,4.1
740,4.84,-4.26,4.14
750,5.35,-4.75,4.18
760,5.67,-5.59,4.39
770,6.12,-6.64,5.21
780,6.69,-7.77,6.39
790,7.12,-9.22,7.73
800,7.58,-11.85,9.17
810,7.9,-13.58,10.65
820,7.65,-14.41,11.91
830,7.84,-15.01,12.62
840,7.64,-12.83,13.76
850,7.5,-11.26,14.64
860,7.82,-9.96,14.65
870,7.89,-8.79,13.9
880,7.58,-8.24,13.25
890,7.16,-7.47,13.39
900,6.75,-6.44,13.86
910,6.37,-5.47,14.09
920,6.13,-5.12,14.17
930,6.15,-5.19,14.35
940,6.1,-4.86,14.3
950,5.88,-4.11,13.88
960,5.58,-3.12,13.32
970,5.37,-2.24,13.34
980,5.09,-1.07,13.75
990,5.07,0.13,14.31
1000,4.78,1.51,14.75
