timestamp,x,y,z
0,0.37,-5.09,11.71
10,0.27,-5.18,11.4
20,0.23,-4.8,11.04
30,0.21,-4.31,10.83
40,0.17,-4.0,10.52
50,0.06,-3.05,10.61
60,0.04,-2.12,10.72
70,0.01,-1.28,11.05
80,-0.14,-0.23,11.59
90,-0.42,0.83,12.43
100,-0.49,1.65,13.2
110,-0.43,1.87,13.4
120,-0.19,2.04,13.35
130,-0.32,2.35,12.83
140,-0.2,2.62,12.45
150,-0.2,3.1,12.31
160,-0.21,3.88,12.27
170,-0.18,4.41,11.91
180,0.05,4.41,11.15
190,0.48,3.83,9.77
200,0.92,2.38,8.43
210,1.3,1.07,7.66
220,1.26,0.72,6.92
230,0.96,1.78,6.27
240,0.96,2.98,5.51
250,0.96,4.57,4.86
260,1.14,5.71,4.62
270,1.74,6.46,4.3
280,2.35,6.51,3.8
290,3.37,5.45,3.87
300,4.18,3.94,3.59
310,5.45,1.64,3.11
320,6.87,-1.54,2.93
330,8.34,-5.1,2.78
340,9.15,-8.87,3.68
350,10.15,-10.41,5.19
360,10.51,-9.25,7.06
370,10.69,-6.51,9.35
380,10.52,-4.51,10.06
390,11.47,-3.47,10.21
400,11.95,-2.74,12.3
410,11.74,-2.55,16.64
420,10.48,-1.52,22.29
430,8.54,-1.75,27.73
440,7.79,-1.3,31.05
450,7.8,-0.26,29.87
460,8.08,0.54,24.76
470,9.08,0.58,19.09
480,10.21,0.1,14.99
490,10.73,0.58,12.49
500,10.66,3.27,10.38
510,10.39,6.11,10.16
520,8.83,8.6,12.22
530,7.64,9.9,14.69
540,6.73,10.37,15.66
550,6.27,11.41,16.23
560,5.69,12.67,16.2
570,5.25,13.81,16.09
580,5.28,14.15,15.46
590,5.68,13.87,13.94
600,6.53,12.6,11.61
610,7.29,10.88,9.06
620,7.55,9.55,6.78
630,7.06,8.45,5.07
640,6.61,7.75,4.15
650,5.88,6.49,3.82
660,5.19,4.79,4.04
670,4.58,3.29,4.14
680,4.02,2.64,3.99
690,3.48,2.21,3.52
700,3.59,1.22,3.04
710,3.75,0.35,3.46
720,3.8,-0.98,4.84
730,4.05,-1.95,6.32
740,4.05,-2.58,7.42
750,4.18,-2.92,8.0
760,4.71,-3.71,6.53
770,5.33,-4.72,4.32
780,6.07,-5.53,2.89
790,7.03,-5.52,2.29
800,8.46,-4.81,3.17
810,9.56,-3.02,5.2
820,10.31,-1.33,8.68
830,10.43,-0.26,13.08
840,9.45,0.02,16.55
850,8.74,2.27,18.38
860,7.52,2.27,17.81
870,7.59,0.91,18.18
880,6.96,-0.9,17.07
890,6.35,-1.75,17.03
900,6.64,-1.56,16.82
910,6.81,-0.39,16.39
920,7.07,1.86,16.15
930,7.26,2.98,15.63
940,7.62,3.07,14.82
950,7.81,2.07,13.43
960,8.15,1.05,12.22
970,8.28,1.62,11.26
980,8.02,2.63,11.16
990,7.43,3.63,13.25
1000,6.69,4.31,16.31
