timestamp,x,y,z
0,7.99,2.83,17.93
10,7.71,2.51,19.18
20,7.87,2.17,20.28
30,7.85,2.05,20.94
40,8.49,3.8,21.21
50,8.67,7.19,22.05
60,8.31,9.83,23.01
70,8.72,11.99,22.68
80,7.8,15.44,19.78
90,8.45,16.71,17.5
100,9.18,15.63,14.32
110,9.0,13.77,9.56
120,8.73,12.36,5.07
130,8.2,12.42,2.11
140,7.66,11.75,1.21
150,7.57,9.9,1.99
160,7.32,8.49,3.33
170,7.09,7.63,4.53
180,7.35,7.07,4.5
190,7.96,7.14,3.97
200,8.75,6.35,3.15
210,8.94,4.6,2.5
220,10.07,3.14,1.82
230,11.24,1.6,0.26
240,11.39,-0.17,-1.69
250,11.1,-1.57,-3.34
260,10.69,-2.25,-4.51
270,10.98,-2.96,-5.15
280,11.09,-5.42,-5.25
290,9.98,-7.7,-4.45
300,9.11,-9.75,-1.83
310,9.28,-12.79,3.05
320,9.42,-15.34,9.03
330,9.86,-15.96,14.94
340,10.88,-17.1,16.99
350,13.96,-19.19,22.23
360,13.69,-18.61,25.33
370,13.26,-15.52,25.86
380,12.57,-10.69,26.65
390,11.31,-5.71,27.5
400,9.62,-1.53,28.66
410,7.77,1.23,29.62
420,5.93,3.18,30.32
430,5.37,2.88,31.83
440,6.0,1.43,32.23
450,7.49,1.09,30.76
460,9.18,2.17,26.65
470,10.9,4.7,21.33
480,10.69,8.95,16.61
490,9.43,12.71,14.71
500,8.08,14.72,15.9
510,7.6,16.09,18.31
520,7.84,17.99,19.48
530,7.76,19.18,18.59
540,7.54,19.08,16.63
550,8.53,18.25,14.1
560,10.52,16.45,11.92
570,12.45,15.16,9.63
580,13.4,13.2,6.43
590,13.42,11.41,3.72
600,12.93,9.66,1.95
610,12.65,8.14,1.15
620,12.6,6.84,0.69
630,12.67,5.85,0.75
640,13.07,5.44,0.22
650,13.97,6.36,-1.92
660,13.94,5.71,-3.22
670,14.45,0.8,-1.38
680,14.3,-4.37,0.53
690,13.5,-9.22,2.25
700,12.09,-14.93,2.72
710,11.84,-19.94,1.28
720,11.43,-23.32,2.26
730,13.56,-23.82,6.45
740,15.49,-22.3,9.5
750,16.65,-20.77,11.23
760,16.96,-19.72,13.52
770,17.82,-17.79,13.92
780,18.94,-15.36,20.49
790,15.76,-12.52,24.16
800,13.67,-9.94,27.03
810,11.81,-5.81,29.52
820,9.94,-0.14,30.93
830,8.3,5.61,31.59
840,8.02,9.35,31.83
850,8.47,10.37,30.94
860,9.53,9.02,28.6
870,9.67,6.8,24.47
880,10.17,6.0,21.54
890,10.2,5.71,21.03
900,10.6,5.97,21.35
910,11.56,8.21,20.27
920,11.42,12.71,17.77
930,10.26,16.52,15.65
940,9.15,18.39,14.78
950,9.5,18.39,14.54
960,11.08,17.16,13.26
970,11.81,14.71,10.2
980,12.05,11.95,8.07
990,12.24,9.38,6.56
1000,12.21,6.79,4.43
