timestamp,x,y,z
0,3.46,0.8,15.81
10,3.76,2.68,16.81
20,4.06,3.97,16.52
30,4.2,4.36,15.06
40,4.64,4.05,12.98
50,5.16,2.9,10.4
60,5.58,2.04,7.5
70,5.91,1.82,4.55
80,5.98,2.57,1.51
90,5.74,3.41,-1.07
100,5.35,3.4,-2.58
110,5.13,2.91,-1.66
120,5.9,1.4,1.43
130,6.34,-0.77,4.45
140,6.34,-3.81,6.13
150,6.61,-6.89,6.25
160,6.74,-10.57,5.55
170,6.32,-15.3,4.08
180,6.18,-19.17,2.78
190,6.14,-19.94,2.83
200,6.98,-18.32,3.69
210,8.54,-15.41,5.81
220,9.52,-12.43,8.85
230,9.39,-9.8,12.25
240,8.74,-7.3,17.24
250,8.11,-5.27,23.79
260,7.25,-2.13,29.57
270,5.39,4.81,30.87
280,6.03,7.1,29.56
290,8.22,2.13,29.24
300,6.38,2.47,24.11
310,6.32,4.81,18.94
320,7.35,5.44,15.26
330,7.53,5.65,13.18
340,7.61,6.69,12.51
350,7.57,7.98,11.72
360,6.83,8.09,9.61
370,6.96,6.98,7.92
380,7.67,6.22,6.49
390,7.84,5.87,4.14
400,8.8,4.86,0.89
410,9.0,4.39,-3.09
420,8.09,4.33,-6.84
430,6.48,3.9,-8.03
440,6.55,1.51,-5.4
450,7.22,-1.57,-1.51
460,7.15,-5.01,1.45
470,7.24,-9.36,2.66
480,7.23,-13.65,2.59
490,7.06,-18.03,1.75
500,7.35,-21.58,1.74
510,8.21,-22.83,3.65
520,9.81,-21.16,8.63
530,10.54,-17.7,15.5
540,10.52,-12.13,23.07
550,9.61,-5.89,28.72
560,8.32,-1.35,31.12
570,4.76,5.04,27.67
580,4.75,3.89,23.38
590,6.52,-3.17,22.47
600,3.93,-1.34,18.68
610,3.47,0.6,16.34
620,3.82,1.47,15.14
630,3.61,3.7,14.86
640,4.07,4.89,15.17
650,5.09,5.52,14.06
660,4.91,6.18,11.24
670,4.72,6.62,8.85
680,5.17,6.0,7.58
690,5.76,4.68,6.65
700,6.05,3.72,5.6
710,6.05,3.34,4.63
720,6.04,3.28,3.64
730,5.99,3.92,2.38
740,5.88,4.56,0.32
750,5.82,4.65,-1.77
760,5.94,4.05,-3.15
770,6.13,2.47,-3.16
780,6.7,0.13,-1.66
790,7.13,-3.38,1.48
800,7.58,-7.79,4.88
810,7.31,-12.32,6.3
820,7.39,-16.69,6.34
830,7.68,-20.6,6.94
840,7.72,-21.95,9.25
850,7.93,-21.3,12.5
860,8.05,-18.26,16.07
870,7.68,-13.58,18.93
880,6.97,-9.17,21.03
890,5.27,-4.88,22.03
900,3.05,-1.07,21.0
910,3.85,-1.61,21.34
920,4.49,-2.4,21.02
930,3.88,-4.25,19.15
940,3.03,-4.13,16.15
950,2.93,-2.9,14.45
960,2.51,-0.39,13.39
970,2.39,2.16,12.7
980,2.49,5.04,12.79
990,2.31,7.91,13.57
1000,3.23,8.92,13.64
