timestamp,x,y,z
0,2.44,-4.29,11.84
10,2.4,-4.33,13.82
20,2.36,-3.83,15.67
30,2.54,-3.5,16.91
40,2.49,-2.83,17.19
50,2.47,-2.05,16.39
60,2.39,-1.15,14.67
70,2.27,-0.61,12.78
80,2.44,0.2,11.56
90,2.53,1.38,10.2
100,2.6,2.06,8.26
110,2.94,2.3,6.15
120,3.15,2.84,5.41
130,3.66,2.76,5.04
140,3.29,2.69,5.0
150,3.53,3.12,4.67
160,3.09,4.38,4.56
170,2.89,5.88,4.87
180,3.34,6.19,5.63
190,4.1,5.91,7.6
200,4.97,4.75,9.75
210,5.64,2.63,10.68
220,6.09,0.06,10.06
230,6.13,-2.25,8.08
240,6.07,-4.28,6.08
250,6.37,-6.28,5.03
260,6.59,-8.32,4.36
270,6.87,-9.79,3.79
280,7.04,-10.72,3.19
290,7.78,-10.97,2.77
300,8.79,-11.32,2.92
310,9.99,-11.44,4.81
320,11.33,-10.85,8.19
330,12.28,-10.06,11.51
340,11.71,-8.97,14.59
350,10.39,-7.04,18.03
360,9.58,-6.02,20.54
370,8.28,-5.19,21.63
380,7.1,-4.54,21.61
390,6.45,-4.3,21.02
400,6.43,-3.41,21.53
410,6.71,-1.37,21.88
420,5.26,5.87,18.15
430,4.33,10.72,13.55
440,5.03,8.98,15.55
450,4.66,7.31,18.26
460,5.05,5.94,19.75
470,5.89,5.32,19.49
480,6.73,4.91,17.33
490,7.79,3.98,14.67
500,8.75,3.24,11.94
510,8.82,3.34,9.26
520,8.26,4.64,7.16
530,7.87,6.66,6.44
540,8.3,9.55,5.69
550,8.79,11.77,3.11
560,8.08,11.95,-0.65
570,7.35,10.17,-2.38
580,7.81,7.75,-0.93
590,8.93,5.02,2.31
600,9.79,2.94,5.31
610,10.17,0.73,7.13
620,10.36,-1.66,7.43
630,10.06,-4.28,7.1
640,9.36,-7.5,6.57
650,8.51,-11.26,5.79
660,8.54,-14.79,5.29
670,7.82,-17.61,4.34
680,7.65,-18.92,3.24
690,7.64,-18.42,3.05
700,8.6,-17.0,3.58
710,9.58,-16.45,4.48
720,10.74,-15.81,6.89
730,12.11,-13.68,10.57
740,12.04,-10.86,13.87
750,11.42,-8.96,16.12
760,10.63,-7.52,18.17
770,9.69,-6.04,20.34
780,9.11,-4.69,22.09
790,8.88,-3.14,22.48
800,6.34,5.02,19.03
810,7.52,7.42,18.01
820,8.19,4.52,20.48
830,6.36,8.81,18.42
840,5.99,7.71,16.9
850,6.85,2.19,16.75
860,7.04,0.04,16.5
870,6.89,-0.65,14.55
880,6.67,-0.06,12.89
890,6.67,1.66,11.89
900,6.55,3.25,12.3
910,6.83,5.67,13.58
920,7.39,7.05,13.53
930,7.99,6.75,11.61
940,8.57,6.28,8.95
950,8.65,5.64,6.14
960,8.06,5.11,3.3
970,7.17,4.69,1.1
980,7.2,4.23,-0.2
990,6.78,4.29,-1.45
1000,6.21,4.04,-2.87
