timestamp,x,y,z
0,2.29,-4.6,10.77
10,2.4,-4.24,11.38
20,2.46,-3.5,12.02
30,2.38,-2.57,12.62
40,2.3,-1.76,13.12
50,2.24,-0.84,13.76
60,2.21,-0.1,14.42
70,2.28,0.52,14.62
80,2.38,0.7,13.9
90,2.63,0.68,12.8
100,2.9,0.71,11.83
110,3.09,1.29,11.04
120,3.38,2.15,10.57
130,3.77,2.99,10.23
140,4.28,4.01,9.43
150,4.74,4.45,8.07
160,5.33,4.45,6.46
170,5.77,4.66,4.74
180,6.33,4.25,3.0
190,6.52,2.99,2.01
200,6.76,1.71,1.67
210,7.11,0.07,1.92
220,7.21,-1.68,2.98
230,7.17,-3.82,3.81
240,7.34,-6.58,3.59
250,7.16,-9.74,2.67
260,7.48,-12.67,2.2
270,8.43,-15.04,2.34
280,8.95,-15.03,2.67
290,9.49,-13.44,3.67
300,9.57,-11.57,6.15
310,8.95,-10.4,10.71
320,8.55,-9.78,16.58
330,7.94,-8.15,22.12
340,6.85,-6.0,25.81
350,6.38,-4.32,27.66
360,5.83,-3.28,27.02
370,5.34,-3.01,23.56
380,5.07,-2.91,19.55
390,5.11,-2.58,16.75
400,5.16,-1.8,14.92
410,5.49,-0.02,14.38
420,5.94,2.26,14.61
430,6.87,4.78,15.06
440,6.68,7.57,17.06
450,6.86,10.28,18.71
460,6.68,14.09,19.3
470,7.16,16.78,16.18
480,9.21,13.42,13.67
490,10.69,9.61,11.92
500,10.43,6.45,9.04
510,9.97,4.4,5.74
520,9.81,3.42,3.25
530,9.63,2.31,2.23
540,9.48,2.63,1.49
550,9.22,2.59,0.93
560,8.88,2.72,0.3
570,8.58,2.83,-0.21
580,8.84,2.1,0.41
590,9.5,0.1,1.51
600,9.44,-2.54,3.24
610,9.01,-5.84,5.26
620,8.06,-9.87,6.62
630,7.98,-14.13,6.28
640,8.09,-17.27,4.49
650,7.81,-18.12,2.19
660,8.35,-17.61,0.94
670,9.31,-16.42,2.5
680,10.68,-15.44,6.25
690,11.15,-12.81,11.03
700,10.78,-9.35,15.98
710,9.61,-6.73,20.99
720,8.53,-5.25,24.89
730,7.57,-4.07,26.33
740,5.92,-4.1,25.38
750,5.26,-4.26,24.24
760,5.25,-3.57,23.46
770,5.32,-2.84,22.6
780,5.64,-1.38,20.88
790,5.23,0.23,19.07
800,4.85,1.47,18.08
810,4.79,2.6,17.11
820,5.0,3.64,15.66
830,5.34,5.27,14.13
840,5.55,7.27,13.01
850,6.14,8.66,11.98
860,6.38,10.06,9.54
870,7.52,9.71,7.53
880,8.62,6.74,8.32
890,8.88,5.92,8.54
900,8.16,7.61,6.6
910,8.27,6.55,6.36
920,8.62,5.42,7.12
930,8.36,6.89,6.14
940,8.05,8.04,4.75
950,8.78,7.62,4.04
960,9.7,6.07,4.49
970,9.87,3.61,4.4
980,9.58,0.59,3.72
990,9.65,-3.25,3.65
1000,8.54,-6.7,3.84
